question_id,strategy,evaluation_k,recall_at_k,precision_at_k,mrr,ndcg_at_k,coverage,latency_ms,total_candidate_budget,vector_candidate_k,graph_candidate_k,rrf_k,weights,reranker,embedding_tag,chunk_size,chunk_overlap
11,Neo4j (Hybrid) k=3 tc=def w=60/40 rrf=60 reranker=lexical,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.6,37.166699999943376,,,,60,"{'vector': 0.6, 'graph': 0.4}",lexical,intfloat/multilingual-e5-small,1000,150
12,Neo4j (Hybrid) k=3 tc=def w=60/40 rrf=60 reranker=lexical,3,1.0,0.6666666666666666,1.0,1.0,0.5714285714285714,30.748599965590984,,,,60,"{'vector': 0.6, 'graph': 0.4}",lexical,intfloat/multilingual-e5-small,1000,150
13,Neo4j (Hybrid) k=3 tc=def w=60/40 rrf=60 reranker=lexical,3,0.0,0.0,0.0,0.0,0.14285714285714285,35.451199975796044,,,,60,"{'vector': 0.6, 'graph': 0.4}",lexical,intfloat/multilingual-e5-small,1000,150
14,Neo4j (Hybrid) k=3 tc=def w=60/40 rrf=60 reranker=lexical,3,1.0,0.6666666666666666,1.0,1.0,0.4,26.25690004788339,,,,60,"{'vector': 0.6, 'graph': 0.4}",lexical,intfloat/multilingual-e5-small,1000,150
15,Neo4j (Hybrid) k=3 tc=def w=60/40 rrf=60 reranker=lexical,3,0.5,0.3333333333333333,0.3333333333333333,0.3065735963827292,0.6,34.83429999323562,,,,60,"{'vector': 0.6, 'graph': 0.4}",lexical,intfloat/multilingual-e5-small,1000,150
16,Neo4j (Hybrid) k=3 tc=def w=60/40 rrf=60 reranker=lexical,3,1.0,0.6666666666666666,1.0,0.9197207891481876,1.0,29.62480002315715,,,,60,"{'vector': 0.6, 'graph': 0.4}",lexical,intfloat/multilingual-e5-small,1000,150
17,Neo4j (Hybrid) k=3 tc=def w=60/40 rrf=60 reranker=lexical,3,1.0,0.6666666666666666,0.5,0.6934264036172708,0.6666666666666666,26.399900030810386,,,,60,"{'vector': 0.6, 'graph': 0.4}",lexical,intfloat/multilingual-e5-small,1000,150
18,Neo4j (Hybrid) k=3 tc=def w=60/40 rrf=60 reranker=lexical,3,1.0,0.6666666666666666,1.0,1.0,1.0,30.458300025202334,,,,60,"{'vector': 0.6, 'graph': 0.4}",lexical,intfloat/multilingual-e5-small,1000,150
19,Neo4j (Hybrid) k=3 tc=def w=60/40 rrf=60 reranker=lexical,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.8,28.011600021272898,,,,60,"{'vector': 0.6, 'graph': 0.4}",lexical,intfloat/multilingual-e5-small,1000,150
20,Neo4j (Hybrid) k=3 tc=def w=60/40 rrf=60 reranker=lexical,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.5,24.773099983576685,,,,60,"{'vector': 0.6, 'graph': 0.4}",lexical,intfloat/multilingual-e5-small,1000,150
MEAN,Neo4j (Hybrid) k=3 tc=def w=60/40 rrf=60 reranker=lexical,3,0.75,0.575,0.8166666666666667,0.7266433990956822,0.4848809523809524,32.138594999560155,,,,60,"{'vector': 0.6, 'graph': 0.4}",lexical,intfloat/multilingual-e5-small,1000,150
1,Neo4j (Hybrid) k=3 tc=def w=60/40 rrf=30 reranker=lexical,3,1.0,0.6666666666666666,1.0,1.0,0.4,27.020799985621125,,,,30,"{'vector': 0.6, 'graph': 0.4}",lexical,intfloat/multilingual-e5-small,1000,150
2,Neo4j (Hybrid) k=3 tc=def w=60/40 rrf=30 reranker=lexical,3,0.5,0.3333333333333333,1.0,0.6131471927654584,0.2,29.663799970876426,,,,30,"{'vector': 0.6, 'graph': 0.4}",lexical,intfloat/multilingual-e5-small,1000,150
3,Neo4j (Hybrid) k=3 tc=def w=60/40 rrf=30 reranker=lexical,3,0.5,0.3333333333333333,1.0,0.6131471927654584,0.6,22.63859997037798,,,,30,"{'vector': 0.6, 'graph': 0.4}",lexical,intfloat/multilingual-e5-small,1000,150
4,Neo4j (Hybrid) k=3 tc=def w=60/40 rrf=30 reranker=lexical,3,0.5,0.3333333333333333,1.0,0.6131471927654584,0.0,27.98620000248775,,,,30,"{'vector': 0.6, 'graph': 0.4}",lexical,intfloat/multilingual-e5-small,1000,150
5,Neo4j (Hybrid) k=3 tc=def w=60/40 rrf=30 reranker=lexical,3,1.0,1.0,1.0,1.0,0.0,28.64860004046932,,,,30,"{'vector': 0.6, 'graph': 0.4}",lexical,intfloat/multilingual-e5-small,1000,150
6,Neo4j (Hybrid) k=3 tc=def w=60/40 rrf=30 reranker=lexical,3,1.0,1.0,1.0,1.0,0.6,34.92609999375418,,,,30,"{'vector': 0.6, 'graph': 0.4}",lexical,intfloat/multilingual-e5-small,1000,150
7,Neo4j (Hybrid) k=3 tc=def w=60/40 rrf=30 reranker=lexical,3,1.0,1.0,1.0,1.0,0.6,30.876300006639212,,,,30,"{'vector': 0.6, 'graph': 0.4}",lexical,intfloat/multilingual-e5-small,1000,150
8,Neo4j (Hybrid) k=3 tc=def w=60/40 rrf=30 reranker=lexical,3,1.0,0.6666666666666666,1.0,1.0,0.6,35.348700010217726,,,,30,"{'vector': 0.6, 'graph': 0.4}",lexical,intfloat/multilingual-e5-small,1000,150
9,Neo4j (Hybrid) k=3 tc=def w=60/40 rrf=30 reranker=lexical,3,0.5,0.5,1.0,0.6131471927654584,0.16666666666666666,29.742499988060445,,,,30,"{'vector': 0.6, 'graph': 0.4}",lexical,intfloat/multilingual-e5-small,1000,150
10,Neo4j (Hybrid) k=3 tc=def w=60/40 rrf=30 reranker=lexical,3,1.0,1.0,1.0,1.0,0.25,32.6830999692902,,,,30,"{'vector': 0.6, 'graph': 0.4}",lexical,intfloat/multilingual-e5-small,1000,150
11,Neo4j (Hybrid) k=3 tc=def w=60/40 rrf=30 reranker=lexical,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.6,26.483000023290515,,,,30,"{'vector': 0.6, 'graph': 0.4}",lexical,intfloat/multilingual-e5-small,1000,150
12,Neo4j (Hybrid) k=3 tc=def w=60/40 rrf=30 reranker=lexical,3,1.0,0.6666666666666666,1.0,1.0,0.5714285714285714,27.563199982978404,,,,30,"{'vector': 0.6, 'graph': 0.4}",lexical,intfloat/multilingual-e5-small,1000,150
13,Neo4j (Hybrid) k=3 tc=def w=60/40 rrf=30 reranker=lexical,3,0.0,0.0,0.0,0.0,0.14285714285714285,29.727499990258366,,,,30,"{'vector': 0.6, 'graph': 0.4}",lexical,intfloat/multilingual-e5-small,1000,150
14,Neo4j (Hybrid) k=3 tc=def w=60/40 rrf=30 reranker=lexical,3,1.0,0.6666666666666666,1.0,1.0,0.4,23.848399985581636,,,,30,"{'vector': 0.6, 'graph': 0.4}",lexical,intfloat/multilingual-e5-small,1000,150
15,Neo4j (Hybrid) k=3 tc=def w=60/40 rrf=30 reranker=lexical,3,0.5,0.3333333333333333,0.3333333333333333,0.3065735963827292,0.6,31.702700012829155,,,,30,"{'vector': 0.6, 'graph': 0.4}",lexical,intfloat/multilingual-e5-small,1000,150
16,Neo4j (Hybrid) k=3 tc=def w=60/40 rrf=30 reranker=lexical,3,1.0,0.6666666666666666,1.0,0.9197207891481876,1.0,32.51129999989644,,,,30,"{'vector': 0.6, 'graph': 0.4}",lexical,intfloat/multilingual-e5-small,1000,150
17,Neo4j (Hybrid) k=3 tc=def w=60/40 rrf=30 reranker=lexical,3,1.0,0.6666666666666666,0.5,0.6934264036172708,0.6666666666666666,22.656399989500642,,,,30,"{'vector': 0.6, 'graph': 0.4}",lexical,intfloat/multilingual-e5-small,1000,150
18,Neo4j (Hybrid) k=3 tc=def w=60/40 rrf=30 reranker=lexical,3,1.0,0.6666666666666666,1.0,1.0,1.0,29.72230000887066,,,,30,"{'vector': 0.6, 'graph': 0.4}",lexical,intfloat/multilingual-e5-small,1000,150
19,Neo4j (Hybrid) k=3 tc=def w=60/40 rrf=30 reranker=lexical,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.8,31.170199974440038,,,,30,"{'vector': 0.6, 'graph': 0.4}",lexical,intfloat/multilingual-e5-small,1000,150
20,Neo4j (Hybrid) k=3 tc=def w=60/40 rrf=30 reranker=lexical,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.5,26.736000028904527,,,,30,"{'vector': 0.6, 'graph': 0.4}",lexical,intfloat/multilingual-e5-small,1000,150
MEAN,Neo4j (Hybrid) k=3 tc=def w=60/40 rrf=30 reranker=lexical,3,0.75,0.575,0.8166666666666667,0.7266433990956822,0.4848809523809524,29.082784996717237,,,,30,"{'vector': 0.6, 'graph': 0.4}",lexical,intfloat/multilingual-e5-small,1000,150
1,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=lexical,3,1.0,0.6666666666666666,1.0,0.9197207891481876,0.4,39.860200020484626,30,,,60,"{'vector': 0.45, 'graph': 0.55}",lexical,intfloat/multilingual-e5-small,1000,150
2,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=lexical,3,1.0,0.6666666666666666,1.0,1.0,0.2,35.10660002939403,30,,,60,"{'vector': 0.45, 'graph': 0.55}",lexical,intfloat/multilingual-e5-small,1000,150
3,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=lexical,3,0.5,0.3333333333333333,1.0,0.6131471927654584,0.6,26.47159999469295,30,,,60,"{'vector': 0.45, 'graph': 0.55}",lexical,intfloat/multilingual-e5-small,1000,150
4,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=lexical,3,1.0,0.6666666666666666,1.0,0.9197207891481876,0.2,36.29319998435676,30,,,60,"{'vector': 0.45, 'graph': 0.55}",lexical,intfloat/multilingual-e5-small,1000,150
5,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=lexical,3,1.0,1.0,1.0,1.0,0.0,29.844300006516278,30,,,60,"{'vector': 0.45, 'graph': 0.55}",lexical,intfloat/multilingual-e5-small,1000,150
6,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=lexical,3,1.0,1.0,1.0,1.0,0.6,44.21700001694262,30,,,60,"{'vector': 0.45, 'graph': 0.55}",lexical,intfloat/multilingual-e5-small,1000,150
7,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=lexical,3,1.0,1.0,1.0,1.0,0.6,27.702599996700883,30,,,60,"{'vector': 0.45, 'graph': 0.55}",lexical,intfloat/multilingual-e5-small,1000,150
8,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=lexical,3,1.0,0.6666666666666666,1.0,1.0,0.6,33.44550001202151,30,,,60,"{'vector': 0.45, 'graph': 0.55}",lexical,intfloat/multilingual-e5-small,1000,150
9,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=lexical,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.16666666666666666,34.35099998023361,30,,,60,"{'vector': 0.45, 'graph': 0.55}",lexical,intfloat/multilingual-e5-small,1000,150
10,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=lexical,3,1.0,1.0,1.0,1.0,0.25,32.247999974060804,30,,,60,"{'vector': 0.45, 'graph': 0.55}",lexical,intfloat/multilingual-e5-small,1000,150
11,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=lexical,3,0.5,0.3333333333333333,1.0,0.6131471927654584,0.6,28.2407000195235,30,,,60,"{'vector': 0.45, 'graph': 0.55}",lexical,intfloat/multilingual-e5-small,1000,150
12,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=lexical,3,1.0,0.6666666666666666,1.0,1.0,0.5714285714285714,25.34549997653812,30,,,60,"{'vector': 0.45, 'graph': 0.55}",lexical,intfloat/multilingual-e5-small,1000,150
13,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=lexical,3,0.0,0.0,0.0,0.0,0.14285714285714285,32.6653000083752,30,,,60,"{'vector': 0.45, 'graph': 0.55}",lexical,intfloat/multilingual-e5-small,1000,150
14,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=lexical,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.2,29.25259998301044,30,,,60,"{'vector': 0.45, 'graph': 0.55}",lexical,intfloat/multilingual-e5-small,1000,150
15,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=lexical,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.0,32.75670000584796,30,,,60,"{'vector': 0.45, 'graph': 0.55}",lexical,intfloat/multilingual-e5-small,1000,150
16,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=lexical,3,1.0,0.6666666666666666,1.0,0.9197207891481876,1.0,36.64299997035414,30,,,60,"{'vector': 0.45, 'graph': 0.55}",lexical,intfloat/multilingual-e5-small,1000,150
17,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=lexical,3,1.0,0.6666666666666666,0.5,0.6934264036172708,0.6666666666666666,28.22169999126345,30,,,60,"{'vector': 0.45, 'graph': 0.55}",lexical,intfloat/multilingual-e5-small,1000,150
18,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=lexical,3,1.0,0.6666666666666666,1.0,1.0,1.0,33.704300003591925,30,,,60,"{'vector': 0.45, 'graph': 0.55}",lexical,intfloat/multilingual-e5-small,1000,150
19,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=lexical,3,0.5,0.3333333333333333,0.3333333333333333,0.3065735963827292,0.8,35.427300026640296,30,,,60,"{'vector': 0.45, 'graph': 0.55}",lexical,intfloat/multilingual-e5-small,1000,150
20,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=lexical,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.0,33.4024999756366,30,,,60,"{'vector': 0.45, 'graph': 0.55}",lexical,intfloat/multilingual-e5-small,1000,150
MEAN,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=lexical,3,0.775,0.5833333333333333,0.7916666666666667,0.7266433990956822,0.4298809523809524,32.759979998809285,30,,,60,"{'vector': 0.45, 'graph': 0.55}",lexical,intfloat/multilingual-e5-small,1000,150
1,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=lexical,3,1.0,0.6666666666666666,1.0,0.9197207891481876,0.4,48.059599997941405,30,,,30,"{'vector': 0.45, 'graph': 0.55}",lexical,intfloat/multilingual-e5-small,1000,150
2,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=lexical,3,1.0,0.6666666666666666,1.0,1.0,0.2,31.63220005808398,30,,,30,"{'vector': 0.45, 'graph': 0.55}",lexical,intfloat/multilingual-e5-small,1000,150
3,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=lexical,3,0.5,0.3333333333333333,1.0,0.6131471927654584,0.6,27.879000001121312,30,,,30,"{'vector': 0.45, 'graph': 0.55}",lexical,intfloat/multilingual-e5-small,1000,150
4,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=lexical,3,1.0,0.6666666666666666,1.0,0.9197207891481876,0.2,36.473299958743155,30,,,30,"{'vector': 0.45, 'graph': 0.55}",lexical,intfloat/multilingual-e5-small,1000,150
5,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=lexical,3,1.0,1.0,1.0,1.0,0.0,25.365800014697015,30,,,30,"{'vector': 0.45, 'graph': 0.55}",lexical,intfloat/multilingual-e5-small,1000,150
6,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=lexical,3,1.0,1.0,1.0,1.0,0.6,32.33319998253137,30,,,30,"{'vector': 0.45, 'graph': 0.55}",lexical,intfloat/multilingual-e5-small,1000,150
7,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=lexical,3,1.0,1.0,1.0,1.0,0.6,26.75019996240735,30,,,30,"{'vector': 0.45, 'graph': 0.55}",lexical,intfloat/multilingual-e5-small,1000,150
8,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=lexical,3,1.0,0.6666666666666666,1.0,1.0,0.6,29.93299998342991,30,,,30,"{'vector': 0.45, 'graph': 0.55}",lexical,intfloat/multilingual-e5-small,1000,150
9,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=lexical,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.16666666666666666,24.45530000841245,30,,,30,"{'vector': 0.45, 'graph': 0.55}",lexical,intfloat/multilingual-e5-small,1000,150
10,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=lexical,3,1.0,1.0,1.0,1.0,0.25,35.57670000009239,30,,,30,"{'vector': 0.45, 'graph': 0.55}",lexical,intfloat/multilingual-e5-small,1000,150
11,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=lexical,3,0.5,0.3333333333333333,1.0,0.6131471927654584,0.6,34.20589998131618,30,,,30,"{'vector': 0.45, 'graph': 0.55}",lexical,intfloat/multilingual-e5-small,1000,150
12,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=lexical,3,1.0,0.6666666666666666,1.0,1.0,0.5714285714285714,28.274499985855073,30,,,30,"{'vector': 0.45, 'graph': 0.55}",lexical,intfloat/multilingual-e5-small,1000,150
13,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=lexical,3,0.0,0.0,0.0,0.0,0.14285714285714285,32.30770002119243,30,,,30,"{'vector': 0.45, 'graph': 0.55}",lexical,intfloat/multilingual-e5-small,1000,150
14,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=lexical,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.2,26.07929997611791,30,,,30,"{'vector': 0.45, 'graph': 0.55}",lexical,intfloat/multilingual-e5-small,1000,150
15,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=lexical,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.0,40.58279999298975,30,,,30,"{'vector': 0.45, 'graph': 0.55}",lexical,intfloat/multilingual-e5-small,1000,150
16,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=lexical,3,1.0,0.6666666666666666,1.0,0.9197207891481876,1.0,33.581099996808916,30,,,30,"{'vector': 0.45, 'graph': 0.55}",lexical,intfloat/multilingual-e5-small,1000,150
17,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=lexical,3,1.0,0.6666666666666666,0.5,0.6934264036172708,0.6666666666666666,25.928999995812774,30,,,30,"{'vector': 0.45, 'graph': 0.55}",lexical,intfloat/multilingual-e5-small,1000,150
18,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=lexical,3,1.0,0.6666666666666666,1.0,1.0,1.0,49.580999999307096,30,,,30,"{'vector': 0.45, 'graph': 0.55}",lexical,intfloat/multilingual-e5-small,1000,150
19,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=lexical,3,0.5,0.3333333333333333,0.3333333333333333,0.3065735963827292,0.8,50.252199987880886,30,,,30,"{'vector': 0.45, 'graph': 0.55}",lexical,intfloat/multilingual-e5-small,1000,150
20,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=lexical,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.0,31.189800007268786,30,,,30,"{'vector': 0.45, 'graph': 0.55}",lexical,intfloat/multilingual-e5-small,1000,150
MEAN,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=lexical,3,0.775,0.5833333333333333,0.7916666666666667,0.7266433990956822,0.4298809523809524,33.52207999560051,30,,,30,"{'vector': 0.45, 'graph': 0.55}",lexical,intfloat/multilingual-e5-small,1000,150
1,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=lexical,3,1.0,0.6666666666666666,1.0,0.9197207891481876,0.4,32.50600001774728,30,,,60,"{'vector': 0.5, 'graph': 0.5}",lexical,intfloat/multilingual-e5-small,1000,150
2,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=lexical,3,1.0,0.6666666666666666,1.0,1.0,0.2,39.11120002157986,30,,,60,"{'vector': 0.5, 'graph': 0.5}",lexical,intfloat/multilingual-e5-small,1000,150
3,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=lexical,3,0.5,0.3333333333333333,1.0,0.6131471927654584,0.6,29.473000031430274,30,,,60,"{'vector': 0.5, 'graph': 0.5}",lexical,intfloat/multilingual-e5-small,1000,150
4,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=lexical,3,1.0,0.6666666666666666,1.0,0.9197207891481876,0.2,39.89189997082576,30,,,60,"{'vector': 0.5, 'graph': 0.5}",lexical,intfloat/multilingual-e5-small,1000,150
5,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=lexical,3,1.0,1.0,1.0,1.0,0.0,33.92839996377006,30,,,60,"{'vector': 0.5, 'graph': 0.5}",lexical,intfloat/multilingual-e5-small,1000,150
6,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=lexical,3,1.0,1.0,1.0,1.0,0.6,37.87470003589988,30,,,60,"{'vector': 0.5, 'graph': 0.5}",lexical,intfloat/multilingual-e5-small,1000,150
7,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=lexical,3,1.0,1.0,1.0,1.0,0.6,32.29790000477806,30,,,60,"{'vector': 0.5, 'graph': 0.5}",lexical,intfloat/multilingual-e5-small,1000,150
8,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=lexical,3,1.0,0.6666666666666666,1.0,1.0,0.6,38.08790002949536,30,,,60,"{'vector': 0.5, 'graph': 0.5}",lexical,intfloat/multilingual-e5-small,1000,150
9,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=lexical,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.16666666666666666,34.05950003070757,30,,,60,"{'vector': 0.5, 'graph': 0.5}",lexical,intfloat/multilingual-e5-small,1000,150
10,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=lexical,3,1.0,1.0,1.0,1.0,0.25,47.121700015850365,30,,,60,"{'vector': 0.5, 'graph': 0.5}",lexical,intfloat/multilingual-e5-small,1000,150
11,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=lexical,3,0.5,0.3333333333333333,1.0,0.6131471927654584,0.6,34.27379997447133,30,,,60,"{'vector': 0.5, 'graph': 0.5}",lexical,intfloat/multilingual-e5-small,1000,150
12,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=lexical,3,1.0,0.6666666666666666,1.0,1.0,0.5714285714285714,35.6566000264138,30,,,60,"{'vector': 0.5, 'graph': 0.5}",lexical,intfloat/multilingual-e5-small,1000,150
13,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=lexical,3,0.0,0.0,0.0,0.0,0.14285714285714285,44.02590001700446,30,,,60,"{'vector': 0.5, 'graph': 0.5}",lexical,intfloat/multilingual-e5-small,1000,150
14,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=lexical,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.2,38.944499974604696,30,,,60,"{'vector': 0.5, 'graph': 0.5}",lexical,intfloat/multilingual-e5-small,1000,150
15,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=lexical,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.0,46.72580002807081,30,,,60,"{'vector': 0.5, 'graph': 0.5}",lexical,intfloat/multilingual-e5-small,1000,150
16,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=lexical,3,1.0,0.6666666666666666,1.0,0.9197207891481876,1.0,38.53610000805929,30,,,60,"{'vector': 0.5, 'graph': 0.5}",lexical,intfloat/multilingual-e5-small,1000,150
17,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=lexical,3,1.0,0.6666666666666666,0.5,0.6934264036172708,0.6666666666666666,29.83209997182712,30,,,60,"{'vector': 0.5, 'graph': 0.5}",lexical,intfloat/multilingual-e5-small,1000,150
18,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=lexical,3,1.0,0.6666666666666666,1.0,1.0,1.0,33.06909999810159,30,,,60,"{'vector': 0.5, 'graph': 0.5}",lexical,intfloat/multilingual-e5-small,1000,150
19,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=lexical,3,0.5,0.3333333333333333,0.3333333333333333,0.3065735963827292,0.8,31.679200008511543,30,,,60,"{'vector': 0.5, 'graph': 0.5}",lexical,intfloat/multilingual-e5-small,1000,150
20,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=lexical,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.0,27.079499966930598,30,,,60,"{'vector': 0.5, 'graph': 0.5}",lexical,intfloat/multilingual-e5-small,1000,150
MEAN,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=lexical,3,0.775,0.5833333333333333,0.7916666666666667,0.7266433990956822,0.4298809523809524,36.208740004803985,30,,,60,"{'vector': 0.5, 'graph': 0.5}",lexical,intfloat/multilingual-e5-small,1000,150
1,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=30 reranker=lexical,3,1.0,0.6666666666666666,1.0,0.9197207891481876,0.4,32.516200037207454,30,,,30,"{'vector': 0.5, 'graph': 0.5}",lexical,intfloat/multilingual-e5-small,1000,150
2,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=30 reranker=lexical,3,1.0,0.6666666666666666,1.0,1.0,0.2,30.58910003164783,30,,,30,"{'vector': 0.5, 'graph': 0.5}",lexical,intfloat/multilingual-e5-small,1000,150
3,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=30 reranker=lexical,3,0.5,0.3333333333333333,1.0,0.6131471927654584,0.6,32.15250000357628,30,,,30,"{'vector': 0.5, 'graph': 0.5}",lexical,intfloat/multilingual-e5-small,1000,150
4,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=30 reranker=lexical,3,1.0,0.6666666666666666,1.0,0.9197207891481876,0.2,32.84569998504594,30,,,30,"{'vector': 0.5, 'graph': 0.5}",lexical,intfloat/multilingual-e5-small,1000,150
5,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=30 reranker=lexical,3,1.0,1.0,1.0,1.0,0.0,24.08780000405386,30,,,30,"{'vector': 0.5, 'graph': 0.5}",lexical,intfloat/multilingual-e5-small,1000,150
6,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=30 reranker=lexical,3,1.0,1.0,1.0,1.0,0.6,32.734000007621944,30,,,30,"{'vector': 0.5, 'graph': 0.5}",lexical,intfloat/multilingual-e5-small,1000,150
7,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=30 reranker=lexical,3,1.0,1.0,1.0,1.0,0.6,29.39779998268932,30,,,30,"{'vector': 0.5, 'graph': 0.5}",lexical,intfloat/multilingual-e5-small,1000,150
8,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=30 reranker=lexical,3,1.0,0.6666666666666666,1.0,1.0,0.6,30.76829999918118,30,,,30,"{'vector': 0.5, 'graph': 0.5}",lexical,intfloat/multilingual-e5-small,1000,150
9,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=30 reranker=lexical,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.16666666666666666,26.645799982361495,30,,,30,"{'vector': 0.5, 'graph': 0.5}",lexical,intfloat/multilingual-e5-small,1000,150
