question_id,strategy,evaluation_k,recall_at_k,precision_at_k,mrr,ndcg_at_k,coverage,latency_ms,total_candidate_budget,vector_candidate_k,graph_candidate_k,rrf_k,weights,reranker,embedding_tag,chunk_size,chunk_overlap
3,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,0.4,36.27579999738373,30,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,800,100
4,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=on,3,1.0,0.6666666666666666,1.0,0.9197207891481876,0.0,50.54799999925308,30,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,800,100
5,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,0.0,28.08239997830242,30,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,800,100
6,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,0.6,37.98380002263002,30,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,800,100
7,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,0.2,29.188299988163635,30,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,800,100
8,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,0.4,39.61669999989681,30,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,800,100
9,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=on,3,1.0,0.6666666666666666,1.0,0.9197207891481876,0.16666666666666666,32.44809998432174,30,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,800,100
10,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=on,3,1.0,1.0,1.0,1.0,0.0,42.8935999807436,30,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,800,100
11,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=on,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.6,38.57830000924878,30,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,800,100
12,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,0.5714285714285714,42.38110000733286,30,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,800,100
13,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=on,3,0.0,0.0,0.0,0.0,0.14285714285714285,45.496200007619336,30,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,800,100
14,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=on,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.4,32.06030000001192,30,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,800,100
15,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=on,3,0.0,0.0,0.0,0.0,0.2,49.76449999958277,30,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,800,100
16,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=on,3,1.0,0.6666666666666666,1.0,0.9197207891481876,1.0,40.36769998492673,30,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,800,100
17,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=on,3,1.0,0.6666666666666666,0.5,0.6934264036172708,0.6666666666666666,44.94999998132698,30,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,800,100
18,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,1.0,56.399599998258054,30,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,800,100
19,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=on,3,0.5,0.3333333333333333,0.3333333333333333,0.3065735963827292,0.8,57.87039999268018,30,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,800,100
20,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=on,3,0.5,0.3333333333333333,1.0,0.6131471927654584,0.5,41.333000001031905,30,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=60 reranker=on,3,0.8,0.55,0.7916666666666667,0.7532867981913646,0.3923809523809524,42.11602499563014,30,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,800,100
1,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=off,3,1.0,0.6666666666666666,0.5,0.6934264036172708,0.2,59.50160001520999,30,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,800,100
2,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=off,3,1.0,0.6666666666666666,1.0,1.0,0.0,51.621099992189556,30,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,800,100
3,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=off,3,1.0,0.6666666666666666,1.0,1.0,0.4,37.96950000105426,30,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,800,100
4,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=off,3,1.0,0.6666666666666666,1.0,0.9197207891481876,0.0,55.31549997976981,30,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,800,100
5,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=off,3,1.0,0.6666666666666666,1.0,1.0,0.0,41.838199977064505,30,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,800,100
6,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=off,3,1.0,0.6666666666666666,1.0,1.0,0.6,46.1805000086315,30,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,800,100
7,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=off,3,1.0,0.6666666666666666,1.0,1.0,0.2,30.177800013916567,30,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,800,100
8,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=off,3,1.0,0.6666666666666666,1.0,1.0,0.4,49.354400020092726,30,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,800,100
9,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=off,3,1.0,0.6666666666666666,1.0,0.9197207891481876,0.16666666666666666,33.67860001162626,30,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,800,100
10,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=off,3,1.0,1.0,1.0,1.0,0.0,39.75880000507459,30,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,800,100
11,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=off,3,0.5,0.3333333333333333,0.3333333333333333,0.3065735963827292,0.6,42.84609999740496,30,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,800,100
12,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=off,3,1.0,0.6666666666666666,1.0,1.0,0.5714285714285714,32.06610001507215,30,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,800,100
13,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=off,3,0.0,0.0,0.0,0.0,0.14285714285714285,44.75500000989996,30,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,800,100
14,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=off,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.4,51.82510000304319,30,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,800,100
15,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=off,3,0.0,0.0,0.0,0.0,0.2,64.03899998986162,30,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,800,100
16,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=off,3,1.0,0.6666666666666666,0.5,0.6934264036172708,1.0,75.92409997596405,30,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,800,100
17,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=off,3,1.0,0.6666666666666666,0.5,0.6934264036172708,0.6666666666666666,54.981599998427555,30,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,800,100
18,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=off,3,1.0,0.6666666666666666,1.0,0.9197207891481876,1.0,66.56209999346174,30,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,800,100
19,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=off,3,0.5,0.3333333333333333,0.3333333333333333,0.3065735963827292,0.8,73.97830000263639,30,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,800,100
20,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=off,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.5,48.43339999206364,30,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=off,3,0.8,0.55,0.7083333333333333,0.7113147192765459,0.3923809523809524,50.04034000012325,30,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,800,100
1,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=on,3,1.0,0.6666666666666666,1.0,0.9197207891481876,0.2,82.27519999491051,30,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,800,100
2,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,0.0,93.32620000350289,30,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,800,100
3,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,0.4,47.946999984560534,30,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,800,100
4,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=on,3,1.0,0.6666666666666666,1.0,0.9197207891481876,0.0,70.55190001847222,30,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,800,100
5,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,0.0,48.54429999249987,30,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,800,100
6,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,0.6,62.79299999005161,30,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,800,100
7,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,0.2,37.034900014987215,30,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,800,100
8,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,0.4,49.52599998796359,30,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,800,100
9,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=on,3,1.0,0.6666666666666666,1.0,0.9197207891481876,0.16666666666666666,34.27959998953156,30,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,800,100
10,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=on,3,1.0,1.0,1.0,1.0,0.0,53.61209998955019,30,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,800,100
11,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=on,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.6,36.187700025038794,30,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,800,100
12,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,0.5714285714285714,35.1632000238169,30,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,800,100
13,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=on,3,0.0,0.0,0.0,0.0,0.14285714285714285,40.99310000310652,30,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,800,100
14,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=on,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.4,32.715899986214936,30,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,800,100
15,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=on,3,0.0,0.0,0.0,0.0,0.2,39.65329998754896,30,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,800,100
16,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=on,3,1.0,0.6666666666666666,1.0,0.9197207891481876,1.0,34.948599990457296,30,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,800,100
17,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=on,3,1.0,0.6666666666666666,0.5,0.6934264036172708,0.6666666666666666,28.587799984961748,30,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,800,100
18,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,1.0,42.897800012724474,30,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,800,100
19,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=on,3,0.5,0.3333333333333333,0.3333333333333333,0.3065735963827292,0.8,46.979500009911135,30,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,800,100
20,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=on,3,0.5,0.3333333333333333,1.0,0.6131471927654584,0.5,43.57890001847409,30,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=3 tc=30 w=45/55 rrf=30 reranker=on,3,0.8,0.55,0.7916666666666667,0.7532867981913646,0.3923809523809524,48.07980000041425,30,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,800,100
1,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=off,3,1.0,0.6666666666666666,1.0,0.9197207891481876,0.2,45.028199994703755,30,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,800,100
2,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=off,3,1.0,0.6666666666666666,1.0,1.0,0.0,39.722400018945336,30,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,800,100
3,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=off,3,1.0,0.6666666666666666,1.0,1.0,0.4,36.420099990209565,30,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,800,100
4,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=off,3,1.0,0.6666666666666666,1.0,0.9197207891481876,0.0,48.67349998676218,30,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,800,100
5,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=off,3,1.0,0.6666666666666666,1.0,1.0,0.0,34.5108000037726,30,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,800,100
6,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=off,3,1.0,0.6666666666666666,1.0,1.0,0.6,38.073600007919595,30,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,800,100
7,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=off,3,1.0,0.6666666666666666,1.0,1.0,0.2,31.268699996871874,30,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,800,100
8,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=off,3,1.0,0.6666666666666666,1.0,1.0,0.4,47.86059999605641,30,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,800,100
9,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=off,3,1.0,0.6666666666666666,1.0,0.9197207891481876,0.16666666666666666,32.336699980078265,30,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,800,100
10,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=off,3,1.0,1.0,1.0,1.0,0.0,43.21800000616349,30,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,800,100
11,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=off,3,0.5,0.3333333333333333,0.3333333333333333,0.3065735963827292,0.6,47.50909999711439,30,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,800,100
12,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=off,3,1.0,0.6666666666666666,1.0,1.0,0.5714285714285714,34.51870000571944,30,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,800,100
13,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=off,3,0.0,0.0,0.0,0.0,0.14285714285714285,41.445800015935674,30,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,800,100
14,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=off,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.4,32.80519999680109,30,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,800,100
15,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=off,3,0.0,0.0,0.0,0.0,0.2,45.84959999192506,30,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,800,100
16,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=off,3,1.0,0.6666666666666666,0.5,0.6934264036172708,1.0,41.15419997833669,30,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,800,100
17,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=off,3,1.0,0.6666666666666666,0.5,0.6934264036172708,0.6666666666666666,38.90799998771399,30,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,800,100
18,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=off,3,1.0,0.6666666666666666,1.0,0.9197207891481876,1.0,44.856299995444715,30,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,800,100
19,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=off,3,0.5,0.3333333333333333,0.3333333333333333,0.3065735963827292,0.8,41.552200011210516,30,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,800,100
20,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=off,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.5,37.01609998825006,30,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=off,3,0.8,0.55,0.7333333333333333,0.7226294385530918,0.3923809523809524,40.136389997496735,30,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,800,100
1,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=on,3,1.0,0.6666666666666666,1.0,0.9197207891481876,0.2,54.07290000584908,30,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,800,100
2,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,0.0,46.20840001734905,30,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,800,100
3,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,0.4,39.57180000725202,30,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,800,100
4,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=on,3,1.0,0.6666666666666666,1.0,0.9197207891481876,0.0,50.86770001798868,30,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,800,100
5,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,0.0,36.78860000218265,30,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,800,100
6,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,0.6,53.68419998558238,30,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,800,100
7,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,0.2,41.51599999750033,30,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,800,100
8,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,0.4,55.29779999051243,30,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,800,100
9,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=on,3,1.0,0.6666666666666666,1.0,0.9197207891481876,0.16666666666666666,49.532100005308166,30,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,800,100
10,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=on,3,1.0,1.0,1.0,1.0,0.0,64.33570000808686,30,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,800,100
11,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=on,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.6,56.38100000214763,30,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,800,100
12,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,0.5714285714285714,48.13710000598803,30,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,800,100
13,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=on,3,0.0,0.0,0.0,0.0,0.14285714285714285,62.06140000722371,30,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,800,100
14,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=on,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.4,48.609099991153926,30,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,800,100
15,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=on,3,0.0,0.0,0.0,0.0,0.2,60.64979999791831,30,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,800,100
16,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=on,3,1.0,0.6666666666666666,1.0,0.9197207891481876,1.0,53.537100000539795,30,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,800,100
17,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=on,3,1.0,0.6666666666666666,0.5,0.6934264036172708,0.6666666666666666,39.847099978942424,30,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,800,100
18,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,1.0,61.175999988336116,30,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,800,100
19,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=on,3,0.5,0.3333333333333333,0.3333333333333333,0.3065735963827292,0.8,57.12800001492724,30,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,800,100
20,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=on,3,0.5,0.3333333333333333,1.0,0.6131471927654584,0.5,53.53139998624101,30,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,800,100
MEAN,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=60 reranker=on,3,0.8,0.55,0.7916666666666667,0.7532867981913646,0.3923809523809524,51.64666000055149,30,,,60,"{'vector': 0.5, 'graph': 0.5}",on,intfloat/multilingual-e5-small,800,100
1,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=30 reranker=off,3,1.0,0.6666666666666666,1.0,0.9197207891481876,0.2,64.98840000131167,30,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,800,100
2,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=30 reranker=off,3,1.0,0.6666666666666666,1.0,1.0,0.0,70.63030000426807,30,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,800,100
3,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=30 reranker=off,3,1.0,0.6666666666666666,1.0,1.0,0.4,38.3649000141304,30,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,800,100
4,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=30 reranker=off,3,1.0,0.6666666666666666,1.0,0.9197207891481876,0.0,54.69089999678545,30,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,800,100
5,Neo4j (Hybrid) k=3 tc=30 w=50/50 rrf=30 reranker=off,3,1.0,0.6666666666666666,1.0,1.0,0.0,40.35760002443567,30,,,30,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,800,100
